Postcode,Suburb,Weather_Conditions,Field_Staff,Outage_StartTime,Outage_EndTime,Outage_Hours,Day,DOW,Month
2484,Byron Bay,Rain,7,2024-08-14 17:44:00,2024-08-15 00:59:09.890470,7.252747352896185,14,Wednesday,August
2488,Stanthorpe,Rain,15,2024-04-28 19:09:00,2024-04-28 23:55:47.914366,4.77997621267021,28,Sunday,April
2476,Ocean Shores,High Temperature,4,2024-05-16 14:07:00,2024-05-16 23:01:35.540676,8.909872410105379,16,Thursday,May
2456,Maclean,High Temperature,8,2024-08-22 12:49:00,2024-08-22 17:42:07.647338,4.8854575938222204,22,Thursday,August
2472,Casino,Rain,13,2024-07-17 06:14:00,2024-07-17 12:02:17.557168,5.804876991016462,17,Wednesday,July
2441,Wauchope,Rain,14,2024-02-24 04:48:00,2024-02-24 10:25:03.107064,5.617529740133661,24,Saturday,February
2460,Grafton,Rain,11,2024-05-13 14:55:00,2024-05-13 20:00:03.684749,5.0843568748566765,13,Monday,May
2488,Stanthorpe,Rain,15,2024-01-13 15:40:00,2024-01-13 20:29:11.082946,4.819745262810348,13,Saturday,January
2457,Iluka,Storms,10,2023-12-28 17:45:00,2023-12-29 00:18:13.089652,6.553636014399995,28,Thursday,December
2470,Lismore,Rain,14,2024-04-27 21:00:00,2024-04-28 01:11:17.110159,4.1880861552553466,27,Saturday,April
2460,Grafton,Storms,11,2024-09-13 12:36:00,2024-09-13 15:49:00.636819,3.216843560884983,13,Friday,September
2465,Nambucca Heads,Storms,7,2024-03-31 08:00:00,2024-03-31 12:28:19.942954,4.472206376129286,31,Sunday,March
2498,Macksville,Rain,13,2023-12-15 20:24:00,2023-12-15 23:21:57.916469,2.9660879080519797,15,Friday,December
2456,Maclean,Rain,8,2024-02-23 05:08:00,2024-02-23 11:43:40.424012,6.594562225473357,23,Friday,February
2474,Byron Bay,Rain,6,2023-10-29 12:44:00,2023-10-29 18:05:55.688739,5.3654690942797085,29,Sunday,October
2496,Bellingen,Fine_Conditions,3,2024-01-15 22:59:00,2024-01-16 02:31:22.017386,3.5394492738977736,15,Monday,January
2464,Bellingen,Rain,5,2023-10-24 12:26:00,2023-10-24 19:57:22.217243,7.522838123096124,24,Tuesday,October
2440,Bonny Hills,Storms,7,2023-10-14 06:06:00,2023-10-14 12:13:49.198902,6.13033302832391,14,Saturday,October
2443,Lake Cathie,Fine_Conditions,9,2024-03-11 17:40:00,2024-03-11 19:15:32.520485,1.5923668013442296,11,Monday,March
2454,Yamba,High Temperature,8,2024-07-15 02:10:00,2024-07-15 08:33:09.842645,6.386067401464809,15,Monday,July
2457,Iluka,High Temperature,10,2023-12-08 23:46:00,2023-12-09 04:30:37.499907,4.743749974293024,8,Friday,December
2456,Maclean,Rain,8,2023-10-26 07:27:00,2023-10-26 14:18:30.668672,6.858519075478323,26,Thursday,October
2494,Toormina,Fine_Conditions,5,2024-02-21 17:40:00,2024-02-21 20:55:53.960141,3.2649889279490867,21,Wednesday,February
2465,Nambucca Heads,Rain,7,2024-03-12 22:22:00,2024-03-13 03:10:12.875510,4.803576530663023,12,Tuesday,March
2491,Casino,High Temperature,11,2024-06-26 20:57:00,2024-06-27 03:01:12.655113,6.070181975731608,26,Wednesday,June
2474,Byron Bay,Fine_Conditions,6,2024-04-06 20:40:00,2024-04-07 00:31:46.839763,3.8630110452629234,6,Saturday,April
2470,Lismore,Fine_Conditions,14,2024-02-15 12:16:00,2024-02-15 14:08:06.083546,1.8683565405224147,15,Thursday,February
2457,Iluka,Fine_Conditions,10,2024-09-27 22:31:00,2024-09-28 01:30:10.603082,2.9862786339873066,27,Friday,September
2479,Coraki,Storms,5,2024-04-25 07:26:00,2024-04-25 12:19:18.285891,4.888412747508342,25,Thursday,April
2485,Nimbin,Fine_Conditions,3,2023-11-05 01:40:00,2023-11-05 07:51:44.045920,6.195568311153746,5,Sunday,November
2456,Maclean,Rain,8,2024-05-29 07:11:00,2024-05-29 11:00:58.372529,3.8328812581633644,29,Wednesday,May
2477,Bangalow,High Temperature,10,2024-06-17 14:01:00,2024-06-17 18:47:37.557547,4.777099318593819,17,Monday,June
2487,Tenterfield,Fine_Conditions,4,2024-02-17 20:12:00,2024-02-18 03:07:27.494337,6.924303982376399,17,Saturday,February
2444,Port Macquarie,Rain,13,2024-04-26 20:13:00,2024-04-27 01:17:28.780858,5.07466134945415,26,Friday,April
2481,Alstonville,Rain,3,2024-02-01 12:39:00,2024-02-01 19:48:16.928450,7.154702347356384,1,Thursday,February
2466,Macksville,High Temperature,11,2024-04-29 07:49:00,2024-04-29 11:01:46.461293,3.2129059147512056,29,Monday,April
2492,Coffs Harbour,High Temperature,13,2024-03-12 09:42:00,2024-03-12 13:06:17.223421,3.4047842835884397,12,Tuesday,March
2497,Nambucca Heads,Storms,10,2023-10-28 23:50:00,2023-10-29 03:48:37.332149,3.9770367080555666,28,Saturday,October
2496,Bellingen,Fine_Conditions,3,2023-10-20 04:57:00,2023-10-20 08:07:29.716661,3.174921294699368,20,Friday,October
2456,Maclean,Rain,8,2024-06-20 06:01:00,2024-06-20 11:37:01.977566,5.600549323913894,20,Thursday,June
2480,Evans Head,Fine_Conditions,10,2024-01-24 09:53:00,2024-01-24 13:09:02.687642,3.267413233754628,24,Wednesday,January
2496,Bellingen,Fine_Conditions,3,2024-09-18 11:46:00,2024-09-18 18:55:27.164171,7.157545602959186,18,Wednesday,September
2466,Macksville,Rain,11,2024-06-06 01:14:00,2024-06-06 05:58:39.216858,4.744226905011949,6,Thursday,June
2480,Evans Head,Storms,10,2024-08-03 14:36:00,2024-08-03 19:59:34.644662,5.392956850660319,3,Saturday,August
2460,Grafton,Fine_Conditions,11,2024-05-12 21:42:00,2024-05-12 23:11:39.346203,1.4942628340298483,12,Sunday,May
2493,Sawtell,Fine_Conditions,6,2024-02-03 19:13:00,2024-02-04 00:05:46.975632,4.879715453403597,3,Saturday,February
2488,Stanthorpe,Storms,15,2024-02-24 13:48:00,2024-02-24 17:47:49.643342,3.9971231506072034,24,Saturday,February
2500,Wollongong,High Temperature,14,2023-11-05 10:18:00,2023-11-05 15:44:15.805947,5.437723874253678,5,Sunday,November
2469,South Grafton,Rain,6,2024-02-07 14:25:00,2024-02-07 18:43:01.187480,4.3003298556250185,7,Wednesday,February
2463,Yamba,Storms,13,2024-07-01 01:07:00,2024-07-01 04:43:07.654448,3.602126235605176,1,Monday,July
2452,Woolgoolga,Storms,13,2024-04-10 21:18:00,2024-04-11 00:13:15.965487,2.92110152414035,10,Wednesday,April
2474,Byron Bay,Storms,6,2024-05-07 16:03:00,2024-05-07 20:30:39.752609,4.461042391303311,7,Tuesday,May
2450,Coffs Harbour,Rain,10,2024-02-14 16:57:00,2024-02-14 23:46:43.606380,6.82877954988075,14,Wednesday,February
2500,Wollongong,Rain,14,2024-03-11 19:42:00,2024-03-12 01:29:13.506826,5.787085229411357,11,Monday,March
2440,Bonny Hills,High Temperature,7,2023-10-05 05:45:00,2023-10-05 10:26:06.568539,4.685157927496053,5,Thursday,October
2482,Ballina,Rain,9,2024-08-07 14:45:00,2024-08-07 21:47:43.975612,7.045548780973884,7,Wednesday,August
2486,Kyogle,High Temperature,15,2024-07-04 00:08:00,2024-07-04 04:19:38.883752,4.194134375521705,4,Thursday,July
2484,Byron Bay,Fine_Conditions,7,2023-10-27 11:56:00,2023-10-27 15:32:57.567720,3.615991033428802,27,Friday,October
2484,Byron Bay,Fine_Conditions,7,2024-02-01 13:35:00,2024-02-01 16:09:25.513325,2.573753701256658,1,Thursday,February
2440,Bonny Hills,Fine_Conditions,7,2024-06-21 22:37:00,2024-06-22 00:21:48.564568,1.7468234911748133,21,Friday,June
2474,Byron Bay,Fine_Conditions,6,2024-06-25 04:48:00,2024-06-25 08:55:59.871853,4.133297737033434,25,Tuesday,June
2476,Ocean Shores,High Temperature,4,2024-06-20 13:23:00,2024-06-20 18:30:40.806065,5.128001684645082,20,Thursday,June
2477,Bangalow,High Temperature,10,2024-07-09 01:19:00,2024-07-09 08:10:59.220490,6.866450136169787,9,Tuesday,July
2494,Toormina,Fine_Conditions,5,2024-07-05 10:08:00,2024-07-05 15:21:51.618406,5.231005112712886,5,Friday,July
2441,Wauchope,Storms,14,2023-10-31 03:22:00,2023-10-31 07:32:21.767810,4.172713280688822,31,Tuesday,October
2477,Bangalow,Rain,10,2024-03-03 19:49:00,2024-03-04 01:31:18.159113,5.705044198178716,3,Sunday,March
2474,Byron Bay,High Temperature,6,2024-01-28 12:54:00,2024-01-28 18:06:06.335021,5.201759728052413,28,Sunday,January
2492,Coffs Harbour,Storms,13,2024-04-09 07:54:00,2024-04-09 12:56:16.362014,5.037878337293238,9,Tuesday,April
2486,Kyogle,Storms,15,2023-11-28 17:03:00,2023-11-28 22:04:24.297317,5.023415921267119,28,Tuesday,November
2484,Byron Bay,Storms,7,2024-09-13 23:41:00,2024-09-14 05:26:24.201173,5.7567225479589546,13,Friday,September
2495,Urunga,Rain,5,2024-03-01 20:24:00,2024-03-02 05:22:17.234226,8.971453951733453,1,Friday,March
2478,Wardell,Rain,7,2023-11-29 09:14:00,2023-11-29 14:27:06.020435,5.218339009759303,29,Wednesday,November
2476,Ocean Shores,Rain,4,2024-07-10 16:02:00,2024-07-10 23:31:44.027404,7.495563167823069,10,Wednesday,July
2493,Sawtell,Fine_Conditions,6,2024-03-03 08:25:00,2024-03-03 12:04:04.365436,3.651212621051005,3,Sunday,March
2490,Lawrence,High Temperature,9,2024-06-12 04:57:00,2024-06-12 08:30:27.242005,3.5575672235737206,12,Wednesday,June
2487,Tenterfield,High Temperature,4,2024-03-24 18:47:00,2024-03-25 00:36:59.857670,5.8332937971528045,24,Sunday,March
2499,South West Rocks,Rain,12,2024-08-24 18:24:00,2024-08-25 00:23:26.319850,5.9906444027424826,24,Saturday,August
2452,Woolgoolga,Storms,13,2024-09-15 21:21:00,2024-09-16 00:26:26.173604,3.09060377881037,15,Sunday,September
2481,Alstonville,Fine_Conditions,3,2024-08-04 11:14:00,2024-08-04 14:26:29.852277,3.2082922991654246,4,Sunday,August
2495,Urunga,Storms,5,2024-04-28 22:09:00,2024-04-29 02:21:21.060124,4.205850034511607,28,Sunday,April
2479,Coraki,High Temperature,5,2023-11-14 14:19:00,2023-11-14 20:09:44.996862,5.845832461631085,14,Tuesday,November
2475,Mullumbimby,High Temperature,4,2023-10-20 18:18:00,2023-10-21 03:38:14.919665,9.337477684624366,20,Friday,October
2454,Yamba,Storms,8,2024-06-04 00:33:00,2024-06-04 04:59:54.277803,4.448410500745921,4,Tuesday,June
2497,Nambucca Heads,Storms,10,2024-04-27 17:46:00,2024-04-27 22:42:56.515580,4.949032105555799,27,Saturday,April
2452,Woolgoolga,Fine_Conditions,13,2024-08-05 02:38:00,2024-08-05 05:12:06.733981,2.5685372168882137,5,Monday,August
2486,Kyogle,Storms,15,2023-12-10 19:50:00,2023-12-10 23:28:12.417989,3.636782774757811,10,Sunday,December
2476,Ocean Shores,Rain,4,2024-02-26 23:55:00,2024-02-27 08:05:29.408634,8.174835731537499,26,Monday,February
2500,Wollongong,Storms,14,2024-01-17 20:32:00,2024-01-18 00:54:35.339671,4.376483242041462,17,Wednesday,January
2487,Tenterfield,High Temperature,4,2023-12-23 22:41:00,2023-12-24 04:40:10.633705,5.986287140342556,23,Saturday,December
2464,Bellingen,Rain,5,2024-08-02 18:24:00,2024-08-03 00:31:58.594979,6.132943049608616,2,Friday,August
2465,Nambucca Heads,Rain,7,2024-06-14 23:32:00,2024-06-15 03:38:17.700443,4.104916789630502,14,Friday,June
2457,Iluka,Storms,10,2024-03-23 18:44:00,2024-03-23 22:27:36.491927,3.726803312939103,23,Saturday,March
2452,Woolgoolga,High Temperature,13,2024-06-15 03:18:00,2024-06-15 06:44:50.220163,3.447283378548706,15,Saturday,June
2494,Toormina,Rain,5,2024-08-08 19:38:00,2024-08-09 03:52:12.303207,8.236750890937655,8,Thursday,August
2495,Urunga,Fine_Conditions,5,2024-09-18 03:25:00,2024-09-18 09:39:23.859856,6.2399610709817015,18,Wednesday,September
2454,Yamba,Storms,8,2023-10-05 11:07:00,2023-10-05 17:32:15.215049,6.420893069127371,5,Thursday,October
2488,Stanthorpe,Storms,15,2024-06-13 06:20:00,2024-06-13 11:06:38.025563,4.777229323000732,13,Thursday,June
2450,Coffs Harbour,Rain,10,2023-12-17 03:02:00,2023-12-17 06:27:26.748643,3.4240968454152654,17,Sunday,December
2493,Sawtell,Rain,6,2023-11-11 12:28:00,2023-11-11 17:02:11.576485,4.569882357041155,11,Saturday,November
2484,Byron Bay,Rain,7,2024-02-04 11:39:00,2024-02-04 19:52:47.353284,8.229820356617969,4,Sunday,February
2477,Bangalow,Fine_Conditions,10,2024-07-02 06:24:00,2024-07-02 07:56:36.457304,1.5434603623342977,2,Tuesday,July
2484,Byron Bay,Fine_Conditions,7,2024-05-21 18:01:00,2024-05-21 23:57:32.828255,5.9424522931428205,21,Tuesday,May
2464,Bellingen,Storms,5,2024-08-05 14:21:00,2024-08-05 23:27:39.229489,9.11089708025031,5,Monday,August
2484,Byron Bay,Rain,7,2024-07-17 08:47:00,2024-07-17 15:31:29.752129,6.741597813479468,17,Wednesday,July
2465,Nambucca Heads,Fine_Conditions,7,2024-09-16 02:53:00,2024-09-16 04:44:14.649557,1.854069321441742,16,Monday,September
2491,Casino,Rain,11,2024-06-14 04:02:00,2024-06-14 10:29:16.347408,6.454540946747457,14,Friday,June
2475,Mullumbimby,Rain,4,2023-12-18 12:08:00,2023-12-18 18:00:53.608782,5.881557994983914,18,Monday,December
2460,Grafton,Fine_Conditions,11,2024-01-02 08:39:00,2024-01-02 13:41:48.692911,5.046859141834673,2,Tuesday,January
2485,Nimbin,Rain,3,2024-07-03 10:54:00,2024-07-03 15:46:42.028676,4.8783412990088975,3,Wednesday,July
2463,Yamba,Rain,13,2024-08-18 05:36:00,2024-08-18 11:49:14.693537,6.220748204652517,18,Sunday,August
2452,Woolgoolga,Storms,13,2024-02-15 17:30:00,2024-02-15 22:33:06.832575,5.051897937384692,15,Thursday,February
2485,Nimbin,High Temperature,3,2024-04-13 02:02:00,2024-04-13 06:41:25.906089,4.657196135898075,13,Saturday,April
2477,Bangalow,Rain,10,2024-04-15 15:34:00,2024-04-15 22:13:19.202184,6.655333939951253,15,Monday,April
2496,Bellingen,High Temperature,3,2024-04-27 15:55:00,2024-04-27 22:45:00.485527,6.833468201970713,27,Saturday,April
2450,Coffs Harbour,Fine_Conditions,10,2024-08-01 15:43:00,2024-08-01 20:08:32.203681,4.425612133525977,1,Thursday,August
2450,Coffs Harbour,Rain,10,2024-03-15 18:42:00,2024-03-15 22:59:06.282654,4.285078515006893,15,Friday,March
2440,Bonny Hills,Rain,7,2023-12-07 19:24:00,2023-12-08 02:21:48.297034,6.963415842708473,7,Thursday,December
2442,North Haven,High Temperature,9,2024-08-26 01:23:00,2024-08-26 06:36:12.557363,5.2201548229599295,26,Monday,August
2463,Yamba,Storms,13,2024-03-07 19:21:00,2024-03-07 22:14:21.900318,2.889416755127464,7,Thursday,March
2454,Yamba,High Temperature,8,2024-03-10 08:04:00,2024-03-10 13:06:16.948708,5.038041307852682,10,Sunday,March
2490,Lawrence,High Temperature,9,2024-09-02 13:54:00,2024-09-02 20:37:23.318129,6.723143924843178,2,Monday,September
2443,Lake Cathie,Fine_Conditions,9,2024-06-19 02:12:00,2024-06-19 06:32:19.469444,4.338741512239737,19,Wednesday,June
2481,Alstonville,High Temperature,3,2024-07-16 10:25:00,2024-07-16 14:58:19.933131,4.555536980845575,16,Tuesday,July
2469,South Grafton,High Temperature,6,2024-07-25 11:13:00,2024-07-25 19:30:40.295073,8.294526409304604,25,Thursday,July
2472,Casino,Fine_Conditions,13,2024-01-27 16:24:00,2024-01-27 19:34:53.008478,3.1813912437840353,27,Saturday,January
2496,Bellingen,High Temperature,3,2024-09-22 23:21:00,2024-09-23 08:14:58.064280,8.899462299874731,22,Sunday,September
2463,Yamba,Storms,13,2023-12-14 09:57:00,2023-12-14 14:38:22.924495,4.689701248730344,14,Thursday,December
2466,Macksville,Fine_Conditions,11,2024-05-29 18:39:00,2024-05-29 22:28:46.840769,3.8296779914779475,29,Wednesday,May
2489,Grafton,Rain,4,2024-01-31 22:08:00,2024-02-01 05:49:00.010370,7.683336213915154,31,Wednesday,January
2490,Lawrence,High Temperature,9,2024-06-20 02:16:00,2024-06-20 07:21:17.270882,5.088130800554563,20,Thursday,June
2466,Macksville,Fine_Conditions,11,2024-04-03 09:35:00,2024-04-03 14:25:18.943131,4.838595314061458,3,Wednesday,April
2489,Grafton,Storms,4,2024-05-06 09:05:00,2024-05-06 15:05:24.287118,6.006746421573806,6,Monday,May
2442,North Haven,Storms,9,2023-10-04 21:46:00,2023-10-05 03:11:08.056505,5.418904584703096,4,Wednesday,October
2494,Toormina,Fine_Conditions,5,2024-05-09 06:11:00,2024-05-09 10:18:43.127788,4.128646607683635,9,Thursday,May
2469,South Grafton,Storms,6,2024-06-22 20:33:00,2024-06-23 04:09:25.601491,7.607111525161372,22,Saturday,June
2479,Coraki,Fine_Conditions,5,2024-04-28 12:23:00,2024-04-28 14:52:15.221510,2.4875615305707433,28,Sunday,April
2440,Bonny Hills,Storms,7,2023-12-14 16:09:00,2023-12-15 00:09:09.866762,8.002740767302353,14,Thursday,December
2450,Coffs Harbour,Storms,10,2024-05-16 07:14:00,2024-05-16 14:32:03.810080,7.3010583555882285,16,Thursday,May
2472,Casino,Fine_Conditions,13,2024-03-13 06:10:00,2024-03-13 07:47:58.971907,1.6330477519866522,13,Wednesday,March
2498,Macksville,Rain,13,2023-12-23 20:19:00,2023-12-24 02:09:00.674236,5.833520621065505,23,Saturday,December
2497,Nambucca Heads,Rain,10,2024-05-20 15:01:00,2024-05-20 20:42:30.999609,5.691944335869685,20,Monday,May
2464,Bellingen,Rain,5,2024-01-17 14:26:00,2024-01-17 19:24:25.516647,4.973754624159112,17,Wednesday,January
2464,Bellingen,High Temperature,5,2024-02-08 02:04:00,2024-02-08 06:43:07.904389,4.6521956634953705,8,Thursday,February
2440,Bonny Hills,Fine_Conditions,7,2024-04-18 02:24:00,2024-04-18 04:39:44.473197,2.2623536657090404,18,Thursday,April
2443,Lake Cathie,Fine_Conditions,9,2024-03-26 09:44:00,2024-03-26 11:12:40.516216,1.4779211710836493,26,Tuesday,March
2496,Bellingen,Storms,3,2024-07-21 20:07:00,2024-07-22 00:52:13.679508,4.753799863271361,21,Sunday,July
2475,Mullumbimby,Rain,4,2023-10-15 04:19:00,2023-10-15 08:52:45.718548,4.562699596610337,15,Sunday,October
2476,Ocean Shores,Rain,4,2024-03-07 14:12:00,2024-03-07 21:00:34.535821,6.809593283476369,7,Thursday,March
2474,Byron Bay,Fine_Conditions,6,2024-03-21 23:07:00,2024-03-22 00:54:03.887394,1.7844131649814856,21,Thursday,March
2480,Evans Head,Rain,10,2024-06-19 17:17:00,2024-06-19 22:32:28.991615,5.2580532263237165,19,Wednesday,June
2464,Bellingen,Rain,5,2023-10-28 03:23:00,2023-10-28 07:52:55.484903,4.498745806417789,28,Saturday,October
2490,Lawrence,Storms,9,2023-12-10 13:22:00,2023-12-10 19:18:47.409399,5.946502610893329,10,Sunday,December
2456,Maclean,High Temperature,8,2024-03-05 23:04:00,2024-03-06 03:54:22.845690,4.839679358212535,5,Tuesday,March
2466,Macksville,Rain,11,2023-12-07 03:03:00,2023-12-07 07:18:13.533214,4.253759226246852,7,Thursday,December
2487,Tenterfield,Rain,4,2024-03-26 18:08:00,2024-03-27 02:18:35.373898,8.176492749549888,26,Tuesday,March
2450,Coffs Harbour,Fine_Conditions,10,2024-05-12 15:29:00,2024-05-12 18:12:09.833184,2.719398106730065,12,Sunday,May
2491,Casino,High Temperature,11,2024-01-04 21:31:00,2024-01-05 02:39:58.195928,5.149498868924133,4,Thursday,January
2465,Nambucca Heads,Rain,7,2023-12-10 23:10:00,2023-12-11 06:34:23.017185,7.406393662574735,10,Sunday,December
2496,Bellingen,High Temperature,3,2024-04-07 21:39:00,2024-04-08 05:32:40.291090,7.894525302728204,7,Sunday,April
2472,Casino,Storms,13,2024-05-26 08:07:00,2024-05-26 14:07:22.328792,6.0062024423513325,26,Sunday,May
2492,Coffs Harbour,High Temperature,13,2024-02-27 02:43:00,2024-02-27 08:17:39.862237,5.577739510153156,27,Tuesday,February
2493,Sawtell,Fine_Conditions,6,2024-06-28 17:10:00,2024-06-28 20:24:22.772179,3.239658938620549,28,Friday,June
2465,Nambucca Heads,High Temperature,7,2024-07-16 15:15:00,2024-07-16 21:44:02.176223,6.483937839658721,16,Tuesday,July
2498,Macksville,Rain,13,2023-11-25 07:44:00,2023-11-25 11:12:52.947618,3.48137433833445,25,Saturday,November
2454,Yamba,Fine_Conditions,8,2024-03-27 17:51:00,2024-03-27 23:04:47.912468,5.229975685626376,27,Wednesday,March
2443,Lake Cathie,High Temperature,9,2023-12-04 00:22:00,2023-12-04 07:38:54.487828,7.281802174442099,4,Monday,December
2494,Toormina,Rain,5,2024-01-30 23:47:00,2024-01-31 07:23:04.015862,7.601115517344097,30,Tuesday,January
2479,Coraki,Rain,5,2024-06-28 11:43:00,2024-06-28 19:26:02.780105,7.717438918176692,28,Friday,June
2480,Evans Head,Rain,10,2023-11-29 15:06:00,2023-11-29 20:43:59.827016,5.63328528224914,29,Wednesday,November
2497,Nambucca Heads,Fine_Conditions,10,2024-03-10 12:03:00,2024-03-10 15:32:04.487832,3.4845799534088915,10,Sunday,March
2498,Macksville,Rain,13,2024-01-01 04:58:00,2024-01-01 11:01:52.555758,6.064598821741088,1,Monday,January
2493,Sawtell,Storms,6,2024-04-15 12:59:00,2024-04-15 17:56:02.834551,4.950787375182179,15,Monday,April
2474,Byron Bay,Storms,6,2024-08-19 15:54:00,2024-08-20 00:16:36.279665,8.376744351404257,19,Monday,August
2495,Urunga,Storms,5,2023-12-11 17:16:00,2023-12-12 02:18:44.121417,9.045589282455222,11,Monday,December
2493,Sawtell,Rain,6,2024-09-07 17:14:00,2024-09-07 21:54:40.420543,4.677894595293579,7,Saturday,September
2484,Byron Bay,Fine_Conditions,7,2023-10-10 17:19:00,2023-10-10 20:09:33.546670,2.842651852667611,10,Tuesday,October
2499,South West Rocks,Storms,12,2024-09-07 11:51:00,2024-09-07 17:28:58.405977,5.6328905491783665,7,Saturday,September
2498,Macksville,Rain,13,2023-11-17 14:08:00,2023-11-17 18:41:41.487556,4.561524321149547,17,Friday,November
2476,Ocean Shores,Fine_Conditions,4,2024-07-31 19:22:00,2024-08-01 01:25:04.723507,6.051312085158378,31,Wednesday,July
2478,Wardell,Storms,7,2023-11-02 04:03:00,2023-11-02 08:49:19.333715,4.772037142934469,2,Thursday,November
2475,Mullumbimby,Rain,4,2024-04-09 13:37:00,2024-04-09 21:30:05.731071,7.884925297478898,9,Tuesday,April
2482,Ballina,Rain,9,2024-07-28 23:09:00,2024-07-29 04:56:50.015447,5.797226512925298,28,Sunday,July
2474,Byron Bay,High Temperature,6,2024-05-03 09:51:00,2024-05-03 14:21:50.877665,4.5141326846752206,3,Friday,May
2452,Woolgoolga,Rain,13,2023-11-12 08:08:00,2023-11-12 11:03:49.031894,2.9302866371272036,12,Sunday,November
2474,Byron Bay,High Temperature,6,2024-03-09 05:37:00,2024-03-09 12:20:47.647715,6.729902143092997,9,Saturday,March
